type	latitude	longitude	name	desc
W	44.229444444	-103.071388889	E-01-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	44.204166667	-103.097777778	E-01-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	44.158611111	-102.981111111	E-20-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	44.150555556	-103.003333333	E-20-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	44.087777778	-103.086666667	E-40-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	44.103611111	-103.098611111	E-40-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	44.158055556	-103.208055556	E-70-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	44.153055556	-103.216388889	E-70-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#South_Dakota">List of Nike missile sites</a>
W	30.105000000	-97.591666667	BG-40-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#Texas">List of Nike missile sites</a>
W	30.091666667	-97.587777778	BG-40-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#Texas">List of Nike missile sites</a>
W	30.305555556	-97.840000000	BG-80-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#Texas">List of Nike missile sites</a>
W	30.314444444	-97.866666667	BG-80-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	33.274444444	-97.131944444	DF-01-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	33.290277778	-97.133888889	DF-01-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.763055556	-96.312222222	DF-20-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.766666667	-96.295000000	DF-20-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.390555556	-97.166944444	DF-50-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.380000000	-97.169166667	DF-50-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.846666667	-98.045000000	DF-70-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.850000000	-98.059722222	DF-70-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.564444444	-99.716666667	DY-10-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.580277778	-99.717222222	DY-10-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.284722222	-99.943611111	DY-50-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	32.271111111	-99.958333333	DY-50-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-41">List of Nike missile sites</a>
W	37.083888889	-76.298611111	N-02-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	37.091388889	-76.286666667	N-02-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.930833333	-76.024444444	N-25/29-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.923055556	-76.018611111	N-25/29-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.789444444	-76.141944444	N-36-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.787500000	-76.129444444	N-36-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.699722222	-76.345833333	N-52-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.690277778	-76.341388889	N-52-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.853055556	-76.467222222	N-63-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.851111111	-76.478333333	N-63-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.975555556	-76.557777778	N-75-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	36.962222222	-76.563611111	N-75-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	37.140000000	-76.499166667	N-85-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	37.133611111	-76.505277778	N-85-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	37.052222222	-76.388055556	N-93-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	37.059444444	-76.395555556	N-93-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-42">List of Nike missile sites</a>
W	47.702777778	-117.577500000	F-07-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-43">List of Nike missile sites</a>
W	47.680000000	-117.606666667	F-07-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-43">List of Nike missile sites</a>
W	47.551388889	-117.553888889	F-37-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-0">List of Nike missile sites</a>
W	47.541944444	-117.546111111	F-37-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.552500000	-117.727500000	F-45-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.586111111	-117.675277778	F-45-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.702500000	-117.742500000	F-8l-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.660555556	-117.715277778	F-8l-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.792500000	-119.448333333	H-06-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.748333333	-119.423888889	H-06-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.692500000	-119.385833333	H-12-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.686388889	-119.408055556	H-12-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.395000000	-119.595833333	H-52-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.391944444	-119.534166667	H-52-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.672777778	-119.705000000	H-83-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	46.696111111	-119.703611111	H-83-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.773888889	-122.277777778	S-03-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.790000000	-122.236388889	S-03-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.685000000	-122.109166667	S-13/14-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.683333333	-122.073333333	S-13/14-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.540555556	-122.097222222	S-20-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.533333333	-122.113611111	S-20-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.435833333	-122.116944444	S-32-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.451944444	-122.114166667	S-32-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.430277778	-122.145000000	S-33-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.381111111	-122.282777778	S-43-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-four_lakes_44-1">List of Nike missile sites</a>
W	47.397500000	-122.285555556	S-43-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.416944444	-122.462777778	S-61-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.410833333	-122.483611111	S-61-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.431111111	-122.541111111	S-62-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.419444444	-122.555555556	S-62-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.725000000	-122.622500000	S-81-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.757222222	-122.660833333	S-81-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.609166667	-122.523055556	S-92-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	47.638055556	-122.546111111	S-92-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-45">List of Nike missile sites</a>
W	44.324444444	-87.579166667	CM-10R	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-NikeSite_46-2">List of Nike missile sites</a>
W	43.176388889	-87.933611111	M-02-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-TMJ1961_49-3">List of Nike missile sites</a>
W	43.178055556	-87.940000000	M-02-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-TMJ1961_49-3">List of Nike missile sites</a>
W	43.030833333	-87.899444444	M-20-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-55">List of Nike missile sites</a>
W	42.933888889	-87.848611111	M-42-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-55">List of Nike missile sites</a>
W	42.943888889	-87.847222222	M-42-CL	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-55">List of Nike missile sites</a>
W	42.874444444	-87.004166667	M-54-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-56">List of Nike missile sites</a>
W	42.864722222	-87.983333333	M-54-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-56">List of Nike missile sites</a>
W	42.941388889	-88.147222222	M-64-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-56">List of Nike missile sites</a>
W	43.023055556	-88.191111111	M-74-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-ericapp_51-1">List of Nike missile sites</a>
W	43.004444444	-88.193055556	M-74-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-ericapp_51-1">List of Nike missile sites</a>
W	43.161944444	-88.163611111	M-86-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-ericapp_51-1">List of Nike missile sites</a>
W	43.171944444	-88.159444444	M-86-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-ericapp_51-1">List of Nike missile sites</a>
W	43.120000000	-87.963888889	M-96-CS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-57">List of Nike missile sites</a>
W	43.119722222	-87.976944444	M-96-LS	<br>Source: Wikipedia article <a href="https://en.wikipedia.org/wiki/List_of_Nike_missile_sites#cite_ref-57">List of Nike missile sites</a>
